length,aa_entropy,instability,gravy,isoelectric_point,low_complex,max_homopolymer,helix_sheet,id,model
226,3.949392326859527,26.92079646017697,-0.38893805309734536,5.92338466644287,0.0,3,1.6290322580645162,CheY-like_superfamily_020|CheY-like,ProLLaMA
175,3.928245143257011,30.696571428571417,-0.09828571428571418,5.351072883605957,0.0,2,3.1,CheY-like_superfamily_021|CheY-like,ProLLaMA
251,3.8909292574862104,37.211952191235056,0.13346613545816738,6.23673801422119,0.0,3,2.7142857142857144,CheY-like_superfamily_022|CheY-like,ProLLaMA
225,3.9700434920181267,32.193822222222224,-0.18133333333333315,7.797467231750489,0.0,2,1.9137931034482758,CheY-like_superfamily_023|CheY-like,ProLLaMA
211,3.994787921705161,32.643127962085295,-0.27109004739336506,5.50738010406494,0.0,2,2.357142857142857,CheY-like_superfamily_024|CheY-like,ProLLaMA
250,3.9196659186977523,57.95719999999998,-0.08639999999999987,5.1641862869262685,0.0,3,2.9555555555555557,CheY-like_superfamily_025|CheY-like,ProLLaMA
127,3.6582950021770597,35.818110236220456,0.06299212598425198,4.743634605407714,0.0,2,3.1,CheY-like_superfamily_026|CheY-like,ProLLaMA
117,3.9141825523440374,29.722222222222207,-0.032478632478632495,5.161458015441893,0.0,2,2.0,CheY-like_superfamily_027|CheY-like,ProLLaMA
207,3.9145968211602025,34.45458937198067,-0.15169082125603853,6.1388044357299805,0.0,3,3.606060606060606,CheY-like_superfamily_028|CheY-like,ProLLaMA
240,4.016931250672962,39.85416666666666,-0.2779166666666664,7.820546913146973,0.0,2,1.7258064516129032,CheY-like_superfamily_029|CheY-like,ProLLaMA
208,3.796405573080605,38.606249999999996,-0.19663461538461535,7.042942237854004,0.0,3,3.411764705882353,CheY-like_superfamily_030|CheY-like,ProLLaMA
204,4.024833262916188,44.63725490196079,-0.08627450980392151,7.878375053405763,0.0,3,2.2045454545454546,CheY-like_superfamily_031|CheY-like,ProLLaMA
248,3.981005212906027,44.844354838709656,-0.03911290322580646,5.002479362487793,0.0,4,2.933333333333333,CheY-like_superfamily_032|CheY-like,ProLLaMA
141,4.023580595883068,59.61985815602836,-0.0631205673758865,4.791777229309083,0.0,3,2.5714285714285716,CheY-like_superfamily_033|CheY-like,ProLLaMA
212,3.9047289669190715,38.24150943396226,-0.19056603773584904,5.413709449768065,0.0,3,2.4318181818181817,CheY-like_superfamily_034|CheY-like,ProLLaMA
130,3.87031588565877,44.35307692307692,-0.11230769230769234,4.79780216217041,0.0,3,2.6956521739130435,CheY-like_superfamily_035|CheY-like,ProLLaMA
119,3.944131737882075,44.58991596638655,-0.388235294117647,5.755141258239747,0.0,2,2.44,CheY-like_superfamily_036|CheY-like,ProLLaMA
252,3.8859407176456537,66.62182539682537,-0.12658730158730166,5.341467094421386,0.0,3,2.6341463414634148,CheY-like_superfamily_037|CheY-like,ProLLaMA
207,4.025020165219814,47.51545893719807,-0.24202898550724644,4.85259494781494,0.0,3,2.6666666666666665,CheY-like_superfamily_038|CheY-like,ProLLaMA
217,4.016789330429562,42.84101382488479,-0.17603686635944685,5.531707191467285,0.0,3,2.3555555555555556,CheY-like_superfamily_039|CheY-like,ProLLaMA
222,3.9011003003740585,40.883783783783755,-0.11711711711711702,5.87768611907959,0.0,2,2.857142857142857,CheY-like_superfamily_040|CheY-like,ProLLaMA
140,3.812860511087478,50.82999999999999,-0.30214285714285716,6.152843666076659,0.0,2,3.4545454545454546,CheY-like_superfamily_041|CheY-like,ProLLaMA
208,3.850355514083088,58.73413461538461,-0.3716346153846155,7.885788917541503,0.0,3,3.533333333333333,CheY-like_superfamily_042|CheY-like,ProLLaMA
126,3.9293187778467176,32.904761904761884,0.21746031746031752,4.558112144470216,0.0,3,2.4615384615384617,CheY-like_superfamily_043|CheY-like,ProLLaMA
180,3.6923155532614595,68.90555555555555,-0.29500000000000015,6.344050025939941,0.0,3,3.5,CheY-like_superfamily_044|CheY-like,ProLLaMA
132,3.887753594592568,36.47651515151514,-0.011363636363636308,4.718113899230956,0.0,3,2.84,CheY-like_superfamily_045|CheY-like,ProLLaMA
120,3.804989033068348,49.43833333333332,0.06333333333333327,5.19999485015869,0.0,2,3.611111111111111,CheY-like_superfamily_046|CheY-like,ProLLaMA
121,3.828958628026335,39.152066115702475,0.04297520661157029,4.578801536560059,0.0,2,3.1904761904761907,CheY-like_superfamily_047|CheY-like,ProLLaMA
218,3.964855016757441,38.92660550458715,-0.014678899082568834,4.819400978088378,0.0,3,1.9807692307692308,CheY-like_superfamily_048|CheY-like,ProLLaMA
252,3.8776929457819063,32.630158730158726,-0.08809523809523793,4.876296806335449,0.0,2,3.261904761904762,CheY-like_superfamily_049|CheY-like,ProLLaMA
127,3.918242452692756,27.756692913385812,0.19763779527559056,4.558055305480957,0.0,2,2.3461538461538463,CheY-like_superfamily_050|CheY-like,ProLLaMA
209,3.909551144944995,31.57368421052631,-0.07799043062200957,5.561718177795409,0.0,2,2.375,CheY-like_superfamily_051|CheY-like,ProLLaMA
130,4.040814125527453,45.54153846153845,0.07307692307692303,4.6733247756958,0.0,2,2.1379310344827585,CheY-like_superfamily_052|CheY-like,ProLLaMA
206,3.9104507106516992,44.89951456310678,-0.228640776699029,5.026635932922363,0.0,3,2.5365853658536586,CheY-like_superfamily_053|CheY-like,ProLLaMA
197,3.773089104386865,57.12741116751268,-0.2624365482233503,4.9784364700317365,0.0,2,4.56,CheY-like_superfamily_054|CheY-like,ProLLaMA
247,4.060236108243848,48.464048582995936,-0.17773279352226717,5.701030540466309,0.0,3,2.0,CheY-like_superfamily_055|CheY-like,ProLLaMA
124,3.937908732623791,45.17016129032258,0.07741935483870967,4.633025932312012,0.0,2,1.71875,CheY-like_superfamily_056|CheY-like,ProLLaMA
138,3.9907087844324054,38.366666666666646,-0.27898550724637666,4.982926750183105,0.0,3,2.032258064516129,CheY-like_superfamily_057|CheY-like,ProLLaMA
218,3.98855314986786,45.41972477064219,-0.14311926605504588,6.866172981262207,0.0,3,2.3043478260869565,CheY-like_superfamily_058|CheY-like,ProLLaMA
225,3.9661544050739987,30.31733333333333,-0.2573333333333333,6.988888359069825,0.0,3,2.391304347826087,CheY-like_superfamily_059|CheY-like,ProLLaMA
119,3.8978279343460196,54.8436974789916,-0.35378151260504204,4.680770683288574,0.0,4,2.16,CheY-like_superfamily_060|CheY-like,ProLLaMA
248,3.9804527333400523,35.93064516129032,-0.13467741935483868,5.657719230651855,0.0,3,2.086206896551724,CheY-like_superfamily_061|CheY-like,ProLLaMA
135,3.8843072974966835,34.03259259259258,-0.16666666666666666,9.696576881408692,0.0,3,1.6153846153846154,CheY-like_superfamily_062|CheY-like,ProLLaMA
220,3.9762503191504974,35.46590909090909,-0.1600000000000001,6.778754615783691,0.0,2,2.142857142857143,CheY-like_superfamily_063|CheY-like,ProLLaMA
176,3.925295258023928,36.203977272727265,-0.16647727272727272,5.766054344177246,0.0,2,2.2222222222222223,CheY-like_superfamily_064|CheY-like,ProLLaMA
170,3.81016499429617,40.852352941176456,-0.3799999999999998,8.485344886779785,0.0,4,2.2162162162162162,CheY-like_superfamily_065|CheY-like,ProLLaMA
140,3.80667060699688,42.26357142857142,0.06214285714285714,5.16310634613037,0.0,3,3.0869565217391304,CheY-like_superfamily_066|CheY-like,ProLLaMA
242,3.926606368560304,41.220247933884295,-0.1504132231404957,4.836054801940917,0.0,3,2.5869565217391304,CheY-like_superfamily_067|CheY-like,ProLLaMA
122,3.9988540577517115,46.02295081967212,-0.20409836065573764,4.467226600646971,0.0,2,2.4583333333333335,CheY-like_superfamily_068|CheY-like,ProLLaMA
181,3.9025508674040035,49.818784530386736,-0.49281767955801115,5.741670417785645,0.0,3,3.642857142857143,CheY-like_superfamily_069|CheY-like,ProLLaMA
124,4.031276737385326,50.92903225806453,-0.06532258064516133,5.88001651763916,0.0,3,2.739130434782609,CheY-like_superfamily_070|CheY-like,ProLLaMA
126,3.9297345969824433,46.512698412698384,0.22380952380952399,4.733233070373536,0.0,2,2.0,CheY-like_superfamily_071|CheY-like,ProLLaMA
116,3.9504799631271266,36.19224137931034,-0.1439655172413793,8.804076576232912,0.0,2,1.9259259259259258,CheY-like_superfamily_072|CheY-like,ProLLaMA
210,3.9703942655985296,49.96619047619047,-0.021904761904761923,5.86364688873291,0.0,4,2.5,CheY-like_superfamily_073|CheY-like,ProLLaMA
171,3.8472648138708196,50.57017543859647,-0.28596491228070164,5.224208259582518,0.0,3,3.5,CheY-like_superfamily_074|CheY-like,ProLLaMA
236,4.030848092079311,50.84279661016947,-0.30169491525423753,6.252709770202637,0.0,4,1.65,CheY-like_superfamily_075|CheY-like,ProLLaMA
119,3.906821135275418,32.332773109243696,0.11764705882352944,5.457816505432128,0.0,3,1.7741935483870968,CheY-like_superfamily_076|CheY-like,ProLLaMA
202,3.908023358385579,55.02574257425741,-0.37425742574257426,7.903195381164552,0.0,2,3.2222222222222223,CheY-like_superfamily_077|CheY-like,ProLLaMA
240,3.7864312215764553,39.69124999999999,-0.41625000000000006,9.57473163604736,0.0,3,1.537313432835821,CheY-like_superfamily_078|CheY-like,ProLLaMA
197,3.8738585029617023,27.728477157360405,-0.08730964467005069,4.988212776184081,0.0,3,2.0,CheY-like_superfamily_079|CheY-like,ProLLaMA
211,3.895035620858531,43.6781990521327,-0.055450236966824634,4.79990520477295,0.0,2,3.4411764705882355,CheY-like_superfamily_080|CheY-like,ProLLaMA
220,3.910324814218339,44.80090909090908,-0.002272727272727235,6.76397647857666,0.0,3,2.3488372093023258,CheY-like_superfamily_081|CheY-like,ProLLaMA
128,3.8752190250239713,38.931249999999984,0.2390625000000001,4.987246513366698,0.0,3,2.56,CheY-like_superfamily_082|CheY-like,ProLLaMA
227,3.8733559443580967,51.60044052863435,-0.033039647577092546,6.455397605895995,0.0,3,2.948717948717949,CheY-like_superfamily_083|CheY-like,ProLLaMA
131,3.9599569294092976,52.72519083969465,-0.4106870229007637,4.973377799987793,0.0,2,2.392857142857143,CheY-like_superfamily_084|CheY-like,ProLLaMA
158,3.775395137166164,36.75696202531644,-0.07025316455696186,9.096182823181152,0.0,3,3.272727272727273,CheY-like_superfamily_085|CheY-like,ProLLaMA
241,3.9865501502291982,43.023236514522814,-0.268464730290457,5.257288551330566,0.0,3,2.5319148936170213,CheY-like_superfamily_086|CheY-like,ProLLaMA
204,4.039043428383935,57.60441176470587,-0.24460784313725487,9.196044349670409,0.0,3,2.5,CheY-like_superfamily_087|CheY-like,ProLLaMA
229,4.052961800914374,23.40659388646286,-0.2436681222707424,6.911416816711426,0.0,2,1.328358208955224,CheY-like_superfamily_088|CheY-like,ProLLaMA
208,3.9303312886148936,56.549519230769235,-0.05961538461538461,7.931690406799317,0.0,2,2.3333333333333335,CheY-like_superfamily_089|CheY-like,ProLLaMA
130,3.9419664033584016,34.16307692307692,-0.37384615384615405,5.0266927719116214,0.0,3,2.2857142857142856,CheY-like_superfamily_090|CheY-like,ProLLaMA
135,3.8853113949148588,40.177777777777756,0.0022222222222222374,4.807521629333496,0.0,3,2.2413793103448274,CheY-like_superfamily_091|CheY-like,ProLLaMA
242,3.9938533739531215,45.031404958677676,-0.11528925619834705,5.411606407165528,0.0,4,2.169811320754717,CheY-like_superfamily_092|CheY-like,ProLLaMA
238,4.024235233932341,41.416386554621845,-0.07226890756302516,4.902897453308105,0.0,2,1.8070175438596492,CheY-like_superfamily_093|CheY-like,ProLLaMA
177,3.909184054467315,40.535593220338974,-0.5762711864406782,7.780576515197754,0.0,3,3.64,CheY-like_superfamily_094|CheY-like,ProLLaMA
138,3.9376221034673318,32.784782608695636,-0.2572463768115941,4.874762153625488,0.0,2,2.5384615384615383,CheY-like_superfamily_095|CheY-like,ProLLaMA
240,3.9400946796069864,25.63541666666665,-0.1779166666666666,6.9381311416625975,0.0,4,2.5625,CheY-like_superfamily_096|CheY-like,ProLLaMA
163,3.854362229972139,52.96932515337422,-0.10858895705521468,4.750398445129394,0.0,3,3.269230769230769,CheY-like_superfamily_097|CheY-like,ProLLaMA
129,3.9248827082483086,43.69457364341085,-0.15968992248062014,4.217419242858887,0.0,2,2.1481481481481484,CheY-like_superfamily_098|CheY-like,ProLLaMA
205,3.8610390404065678,48.775609756097545,-0.3878048780487806,9.3004186630249,0.0,2,2.8292682926829267,CheY-like_superfamily_099|CheY-like,ProLLaMA
172,3.85447243506536,52.125581395348824,-0.1133720930232558,9.477126502990725,0.0,3,2.022222222222222,CheY-like_superfamily_100|CheY-like,ProLLaMA
173,3.9967708021351216,56.79595375722542,-0.41965317919075135,5.53881206512451,0.0,2,3.064516129032258,CheY-like_superfamily_101|CheY-like,ProLLaMA
137,3.904266131478657,51.80656934306569,0.03868613138686136,5.30111141204834,0.0,2,2.206896551724138,CheY-like_superfamily_102|CheY-like,ProLLaMA
210,3.9655578089370223,35.315714285714265,-0.2404761904761905,5.475663948059082,0.0,3,2.061224489795918,CheY-like_superfamily_103|CheY-like,ProLLaMA
238,3.8671731695020384,50.92731092436974,-0.08991596638655458,8.884726524353027,0.0,3,2.7111111111111112,CheY-like_superfamily_104|CheY-like,ProLLaMA
201,4.016165804826493,39.938308457711436,-0.18855721393034824,5.589967155456542,0.0,4,2.2857142857142856,CheY-like_superfamily_105|CheY-like,ProLLaMA
190,3.9289006190405535,28.59473684210525,-0.1268421052631579,4.723911476135252,0.0,3,1.8,CheY-like_superfamily_106|CheY-like,ProLLaMA
198,3.888512499586351,35.12727272727272,-0.3141414141414143,9.06265926361084,0.0,3,2.5121951219512195,CheY-like_superfamily_107|CheY-like,ProLLaMA
211,3.9565401685547896,42.166350710900474,-0.23791469194312803,6.146079826354979,0.0,3,2.8974358974358974,CheY-like_superfamily_108|CheY-like,ProLLaMA
212,3.887687428612336,40.199999999999996,-0.3891509433962265,8.97317714691162,0.0,3,1.830188679245283,CheY-like_superfamily_109|CheY-like,ProLLaMA
178,3.8107464807624867,85.57808988764042,-0.3320224719101123,10.385486030578612,0.0,3,3.5,CheY-like_superfamily_110|CheY-like,ProLLaMA
133,4.072319409304368,58.39999999999999,-0.3157894736842104,4.831791877746581,0.0,2,2.2857142857142856,CheY-like_superfamily_111|CheY-like,ProLLaMA
242,4.03658674843077,45.24260330578513,-0.35702479338843,5.462363624572753,0.0,3,1.9473684210526316,CheY-like_superfamily_112|CheY-like,ProLLaMA
127,3.936232142833273,40.46220472440943,-0.14251968503937004,4.943878364562988,0.0,3,2.9130434782608696,CheY-like_superfamily_113|CheY-like,ProLLaMA
240,4.003027216706679,40.44083333333333,-0.0091666666666666,6.849860191345214,0.0,3,2.076923076923077,CheY-like_superfamily_114|CheY-like,ProLLaMA
129,3.94399839173036,39.40930232558138,0.042635658914728626,5.215284538269042,0.0,2,2.1724137931034484,CheY-like_superfamily_115|CheY-like,ProLLaMA
197,4.000481339079553,50.638071065989855,-0.37766497461928944,6.863274192810059,0.0,3,3.2058823529411766,CheY-like_superfamily_116|CheY-like,ProLLaMA
232,4.03090326080453,41.5521551724138,-0.15948275862068959,4.844694328308105,0.0,3,2.2083333333333335,CheY-like_superfamily_117|CheY-like,ProLLaMA
174,3.9559648731739547,56.382183908045974,-0.221264367816092,5.284855461120604,0.0,2,3.2962962962962963,CheY-like_superfamily_118|CheY-like,ProLLaMA
215,3.9121809319825096,37.00279069767439,-0.2906976744186048,8.318049430847168,0.0,2,2.511111111111111,CheY-like_superfamily_119|CheY-like,ProLLaMA
142,3.969151224694414,45.938028169014075,-0.3640845070422534,5.44349308013916,0.0,3,2.6551724137931036,CheY-like_superfamily_120|CheY-like,ProLLaMA
140,4.012664993713139,27.870714285714275,-0.3428571428571427,4.988610649108886,0.0,3,1.7878787878787878,CheY-like_superfamily_121|CheY-like,ProLLaMA
133,3.9252592621427738,33.63533834586465,-0.32105263157894726,4.312795066833497,0.0,2,2.0689655172413794,CheY-like_superfamily_122|CheY-like,ProLLaMA
229,4.057437016140236,40.906986899563314,-0.39825327510917063,8.902068519592287,0.0,2,2.0576923076923075,CheY-like_superfamily_123|CheY-like,ProLLaMA
216,3.8493032659321647,35.24305555555555,-0.17407407407407394,4.8386125564575195,0.0,2,3.5,CheY-like_superfamily_124|CheY-like,ProLLaMA
194,3.679802804468461,29.570103092783484,-0.8448453608247427,9.931693077087402,0.0,4,2.7837837837837838,CheY-like_superfamily_125|CheY-like,ProLLaMA
125,3.934565789518545,34.30159999999999,0.11519999999999998,5.3044649124145495,0.0,2,2.625,CheY-like_superfamily_126|CheY-like,ProLLaMA
256,3.7530319937665837,46.341406250000006,-0.3164062500000002,5.042494010925293,0.0,3,4.125,CheY-like_superfamily_127|CheY-like,ProLLaMA
207,3.8172380122609257,37.36521739130434,-0.4314009661835752,5.072391319274902,0.0,3,4.344827586206897,CheY-like_superfamily_128|CheY-like,ProLLaMA
195,4.041505183901026,33.07948717948717,0.06307692307692306,6.528265190124511,0.0,3,2.4651162790697674,CheY-like_superfamily_129|CheY-like,ProLLaMA
126,3.99570963531008,46.13888888888887,-0.1285714285714286,5.818062019348145,0.0,2,3.0454545454545454,CheY-like_superfamily_130|CheY-like,ProLLaMA
239,3.9152242230332828,51.95820083682005,-0.22133891213389123,6.052636528015137,0.0,3,2.3333333333333335,CheY-like_superfamily_131|CheY-like,ProLLaMA
126,3.9455222019949416,28.026984126984114,0.056349206349206295,4.508491706848145,0.0,2,2.0,CheY-like_superfamily_132|CheY-like,ProLLaMA
212,3.779327819931663,43.324528301886794,-0.7051886792452834,4.774782371520996,0.0,3,2.948717948717949,CheY-like_superfamily_133|CheY-like,ProLLaMA
184,3.9163741726623833,51.7695652173913,-0.05978260869565215,9.02320461273193,0.0,2,2.8,CheY-like_superfamily_134|CheY-like,ProLLaMA
234,3.901544901217736,38.48717948717948,-0.4820512820512824,4.972809410095214,0.0,3,2.659090909090909,CheY-like_superfamily_135|CheY-like,ProLLaMA
208,4.008218515272936,44.27692307692307,-0.005288461538461495,8.706987190246583,0.0,2,2.625,CheY-like_superfamily_136|CheY-like,ProLLaMA
206,3.9581314102833174,58.691262135922315,-0.29417475728155335,8.637361335754395,0.0,3,3.142857142857143,CheY-like_superfamily_137|CheY-like,ProLLaMA
213,3.9386501836407337,30.01924882629106,0.19295774647887318,5.402966880798339,0.0,3,2.019230769230769,CheY-like_superfamily_138|CheY-like,ProLLaMA
235,3.9446369015334266,27.933191489361693,-0.20553191489361688,8.493016624450682,0.0,3,2.2708333333333335,CheY-like_superfamily_139|CheY-like,ProLLaMA
124,3.896939659572669,46.75161290322579,0.04919354838709686,5.695403480529785,0.0,3,2.9565217391304346,CheY-like_superfamily_140|CheY-like,ProLLaMA
136,3.9824104616968077,48.18676470588235,-0.0007352941176470105,4.4257909774780275,0.0,3,2.88,CheY-like_superfamily_141|CheY-like,ProLLaMA
149,3.9373370162679118,33.17919463087247,-0.2906040268456375,4.9634309768676745,0.0,3,2.7,CheY-like_superfamily_142|CheY-like,ProLLaMA
204,3.8479205996591164,44.919117647058805,-0.23823529411764696,6.784267997741699,0.0,3,2.0625,CheY-like_superfamily_143|CheY-like,ProLLaMA
131,3.763611921330216,61.93816793893129,-0.2824427480916031,5.460828971862793,0.0,3,4.111111111111111,CheY-like_superfamily_144|CheY-like,ProLLaMA
122,3.902587685982083,31.37213114754097,-0.0344262295081967,5.195618247985839,0.0,2,2.36,CheY-like_superfamily_145|CheY-like,ProLLaMA
146,4.019933133173928,31.688356164383542,-0.05684931506849317,4.526566505432128,0.0,2,1.9411764705882353,CheY-like_superfamily_146|CheY-like,ProLLaMA
195,3.970626571354826,25.08102564102563,-0.4958974358974364,4.681054878234862,0.0,3,3.09375,CheY-like_superfamily_147|CheY-like,ProLLaMA
205,3.9497547221318468,39.823414634146346,-0.2887804878048782,9.46442623138428,0.0,3,2.3863636363636362,CheY-like_superfamily_148|CheY-like,ProLLaMA
134,3.884819369287349,61.79850746268657,-0.10522388059701493,4.941775321960448,0.0,3,3.090909090909091,CheY-like_superfamily_149|CheY-like,ProLLaMA
204,4.0529839511985575,30.818627450980383,-0.10735294117647058,5.210453224182127,0.0,3,1.5272727272727273,Thioredoxin-like_superfamily_000|Thioredoxin-like,ProLLaMA
222,4.015392305684402,27.166216216216203,-0.22567567567567554,5.131447029113769,0.0,3,1.7017543859649122,Thioredoxin-like_superfamily_001|Thioredoxin-like,ProLLaMA
207,4.0571022415336,59.46038647342993,-0.2342995169082125,6.715549659729004,0.0,3,1.6153846153846154,Thioredoxin-like_superfamily_002|Thioredoxin-like,ProLLaMA
247,3.7274539313236814,32.46477732793522,-0.5113360323886647,6.529970359802246,0.0,3,2.9361702127659575,Thioredoxin-like_superfamily_003|Thioredoxin-like,ProLLaMA
163,3.946174366192061,33.887177914110424,-0.7435582822085891,9.360761070251463,0.0,3,2.051282051282051,Thioredoxin-like_superfamily_004|Thioredoxin-like,ProLLaMA
239,3.799139174499116,37.244769874476994,-0.5677824267782426,8.944617652893069,0.0,2,2.7,Thioredoxin-like_superfamily_005|Thioredoxin-like,ProLLaMA
183,3.797054522868173,65.27213114754099,0.15081967213114725,5.033001899719238,0.0,3,2.0,Thioredoxin-like_superfamily_006|Thioredoxin-like,ProLLaMA
194,3.948029788064809,29.05360824742266,0.26340206185567006,7.482648658752441,0.0,3,1.4705882352941178,Thioredoxin-like_superfamily_007|Thioredoxin-like,ProLLaMA
132,3.8959601040189327,44.43257575757574,-0.4159090909090909,9.536115074157713,0.0,3,1.7222222222222223,Thioredoxin-like_superfamily_008|Thioredoxin-like,ProLLaMA
247,3.9843823132746388,39.6882995951417,-0.4291497975708506,4.846342658996581,0.0,2,1.9666666666666666,Thioredoxin-like_superfamily_009|Thioredoxin-like,ProLLaMA
153,3.958650276186777,16.918954248366013,0.08496732026143781,9.002574729919434,0.0,4,2.111111111111111,Thioredoxin-like_superfamily_010|Thioredoxin-like,ProLLaMA
161,3.8755401123522337,31.690683229813658,-0.41863354037267064,9.522189903259278,0.0,3,2.0526315789473686,Thioredoxin-like_superfamily_011|Thioredoxin-like,ProLLaMA
142,3.988293470489603,38.08873239436619,0.15563380281690148,4.733176231384278,0.0,2,1.605263157894737,Thioredoxin-like_superfamily_012|Thioredoxin-like,ProLLaMA
191,3.9745285559081243,18.22774869109947,-0.1445026178010473,9.53179569244385,0.0,4,2.022727272727273,Thioredoxin-like_superfamily_013|Thioredoxin-like,ProLLaMA
159,3.970415636256312,41.888050314465396,-0.0930817610062894,8.116779136657716,0.0,3,1.8918918918918919,Thioredoxin-like_superfamily_014|Thioredoxin-like,ProLLaMA
144,4.033142968764662,37.5798611111111,-0.4506944444444445,6.6117048263549805,0.0,3,1.4186046511627908,Thioredoxin-like_superfamily_015|Thioredoxin-like,ProLLaMA
180,3.946628890710558,27.50227777777776,-0.05111111111111102,7.607864952087403,0.0,3,1.2916666666666667,Thioredoxin-like_superfamily_016|Thioredoxin-like,ProLLaMA
219,3.9365793713320496,26.54936073059359,-0.8520547945205487,9.44637508392334,0.0,3,2.0,Thioredoxin-like_superfamily_017|Thioredoxin-like,ProLLaMA
173,4.094198209957566,37.394277456647394,-0.03757225433526016,6.412313652038574,0.0,2,1.0545454545454545,Thioredoxin-like_superfamily_018|Thioredoxin-like,ProLLaMA
273,2.8271808846510726,89.13150183150195,-0.8681318681318655,9.871673011779784,0.0,2,14.666666666666666,Thioredoxin-like_superfamily_019|Thioredoxin-like,ProLLaMA
223,4.017335981003072,28.998654708520185,-0.2511210762331838,9.408080863952637,0.0,3,1.7118644067796611,Thioredoxin-like_superfamily_020|Thioredoxin-like,ProLLaMA
185,4.056911364489908,51.63843243243244,-0.3432432432432432,5.004298210144043,0.0,2,1.7142857142857142,Thioredoxin-like_superfamily_021|Thioredoxin-like,ProLLaMA
117,4.088126948787717,22.95641025641025,0.01794871794871791,8.36827030181885,0.0,2,1.8666666666666667,Thioredoxin-like_superfamily_022|Thioredoxin-like,ProLLaMA
182,3.873848212902594,27.881318681318668,-0.44725274725274744,9.895010566711427,0.0,3,2.6875,Thioredoxin-like_superfamily_023|Thioredoxin-like,ProLLaMA
204,3.797039492156321,18.989705882352922,0.04019607843137261,9.727779579162597,0.0,3,2.1794871794871793,Thioredoxin-like_superfamily_024|Thioredoxin-like,ProLLaMA
167,3.9805084806589712,28.0743113772455,0.038922155688622735,4.440057563781737,0.0,3,1.0535714285714286,Thioredoxin-like_superfamily_025|Thioredoxin-like,ProLLaMA
225,3.8936688386121414,51.16533333333333,0.03333333333333338,4.427211952209473,0.0,4,1.8541666666666667,Thioredoxin-like_superfamily_026|Thioredoxin-like,ProLLaMA
