id,model,keep
ProtGPT2_CheY-like_superfamily_099|CheY-like,ProtGPT2,False
ProtGPT2_CheY-like_superfamily_083|CheY-like,ProtGPT2,False
ProtGPT2_CheY-like_superfamily_047|CheY-like,ProtGPT2,False
ProtGPT2_CheY-like_superfamily_110|CheY-like,ProtGPT2,False
ProtGPT2_Thioredoxin-like_superfamily_068|Thioredoxin-like,ProtGPT2,False
ProtGPT2_Thioredoxin-like_superfamily_061|Thioredoxin-like,ProtGPT2,False
ProtGPT2_CheY-like_superfamily_122|CheY-like,ProtGPT2,False
ProtGPT2_Thioredoxin-like_superfamily_146|Thioredoxin-like,ProtGPT2,False
ProtGPT2_CheY-like_superfamily_100|CheY-like,ProtGPT2,False
ProtGPT2_Thioredoxin-like_superfamily_058|Thioredoxin-like,ProtGPT2,False
ProtGPT2_CheY-like_superfamily_130|CheY-like,ProtGPT2,False
ProtGPT2_Thioredoxin-like_superfamily_115|Thioredoxin-like,ProtGPT2,False
ProtGPT2_Thioredoxin-like_superfamily_075|Thioredoxin-like,ProtGPT2,False
ProtGPT2_Thioredoxin-like_superfamily_094|Thioredoxin-like,ProtGPT2,False
ProtGPT2_Thioredoxin-like_superfamily_050|Thioredoxin-like,ProtGPT2,False
ProtGPT2_CheY-like_superfamily_149|CheY-like,ProtGPT2,False
ProtGPT2_Thioredoxin-like_superfamily_135|Thioredoxin-like,ProtGPT2,False
ProtGPT2_Thioredoxin-like_superfamily_029|Thioredoxin-like,ProtGPT2,False
ProtGPT2_CheY-like_superfamily_077|CheY-like,ProtGPT2,False
